"","Cluster","box","xmin","xmax","ymin","ymax","cluster_xmin","cluster_xmax","cluster_ymin","cluster_ymax","lidar_path","rgb_path","label","numeric_label"
"648",39,13,404948.52,404952.94,3284426.02,3284432.94,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"649",39,14,404939.26,404942.47,3284422.66,3284428.75,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"650",39,15,404942.5,404947.47,3284422.67,3284429.45,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"651",39,16,404949.54,404954.97,3284420.57,3284427.96,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"652",39,17,404932.52,404933.91,3284423.53,3284425.85,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"653",39,18,404951.04,404955.99,3284419.64,3284425.88,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"654",39,19,404937.12,404943.37,3284420.7,3284424.39,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"655",39,20,404932.53,404933.17,3284419.71,3284422.87,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"656",39,21,404937.54,404938.87,3284415.42,3284416.91,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"657",39,22,404947.06,404948.47,3284414.9,3284414.99,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"658",39,23,404950.73,404954.49,3284414.57,3284419.78,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"659",39,24,404954.5,404955.96,3284414.5,3284416.38,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"660",40,1,404948.83,404950.98,3284435.68,3284437.61,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"661",40,2,404958.01,404959.65,3284439.12,3284439.99,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"662",40,3,404951.09,404955.47,3284436.53,3284439.99,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"663",40,4,404943.63,404948.96,3284434.66,3284437.89,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"664",40,5,404949,404955.99,3284430.54,3284436.97,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"665",40,6,404963.55,404966.75,3284429.62,3284434.99,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"666",40,7,404942.53,404948.97,3284429.32,3284434.46,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"667",40,8,404958.03,404963.35,3284429.12,3284432.34,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"668",40,9,404954.14,404958.35,3284426.52,3284431.93,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"669",40,10,404948.52,404953.44,3284426.02,3284432.94,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"670",40,11,404958.28,404964.74,3284424.27,3284429.67,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"671",40,12,404942.5,404947.47,3284422.67,3284429.49,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"672",40,13,404949.54,404955.97,3284420.57,3284428.06,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"673",40,14,404951.04,404956.99,3284419.64,3284426.16,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"674",40,15,404957,404962.37,3284419.13,3284426.48,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"675",40,16,404961.87,404965.87,3284419.21,3284423.93,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"676",40,17,404959.92,404967.49,3284413.52,3284419.39,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"677",40,18,404955.07,404959.98,3284413.69,3284419.18,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"678",40,19,404951.78,404955.42,3284413.04,3284419.46,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"679",40,20,404946.7,404948.91,3284412.8,3284414.31,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"680",40,21,404957.52,404961.67,3284410.15,3284416.48,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"681",40,22,404951.61,404955.85,3284409.35,3284412.8,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"682",40,23,404955.65,404960.28,3284408.13,3284412.33,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"683",40,24,404942.61,404942.96,3284409.49,3284411.28,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"684",40,25,404962.65,404963.39,3284409.73,3284410.87,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"685",40,26,404951.58,404959.97,3284406.5,3284410.83,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"686",40,27,404945.22,404946.95,3284406.56,3284408.99,404941.5,404968.46,3284405.93,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"687",41,1,404930.52,404932.13,3284436.03,3284437,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"688",41,2,404913.07,404913.96,3284434.58,3284436.99,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"689",41,3,404913.54,404919.92,3284428.2,3284436.47,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"690",41,4,404926.07,404928.84,3284429.69,3284431.88,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"691",41,5,404929.81,404931.39,3284427.66,3284429.29,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"692",41,6,404903.54,404904.72,3284423.72,3284427.66,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"693",41,7,404930.17,404933.91,3284422.61,3284425.85,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"694",41,8,404916.01,404919.99,3284420.58,3284428.84,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"695",41,9,404920.01,404924.49,3284418.68,3284427.62,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"696",41,10,404924.51,404927.9,3284420.66,3284426,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"697",41,11,404903.56,404905.47,3284419.6,3284423.01,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"698",41,12,404930.14,404932.77,3284419.11,3284422.37,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"699",41,13,404905.53,404910.9,3284418.19,3284421.78,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"700",41,14,404915.05,404920.96,3284417.02,3284422.12,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"701",41,15,404910.78,404915.44,3284414.06,3284422.49,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"702",41,16,404903.53,404907.48,3284416.47,3284419.73,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"703",41,17,404922.63,404928.4,3284414.85,3284418.97,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"704",41,18,404912.28,404921.9,3284411.58,3284416.96,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"705",41,19,404903.63,404907.97,3284411.9,3284416.36,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"706",41,20,404921.07,404922.45,3284412.11,3284415.67,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"707",41,21,404929.06,404932.47,3284410.63,3284413.96,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"708",41,22,404905.42,404911.91,3284406.52,3284413.97,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"709",41,23,404923.75,404927.4,3284406.52,3284410.36,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"710",41,24,404920,404923.8,3284406.54,3284411.92,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"711",41,25,404907.68,404910.63,3284406.5,3284409.42,404902.5,404934.5,3284405.93,3284437.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"712",42,1,404883.37,404886.49,3284433.87,3284435.98,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"713",42,2,404881.52,404883.92,3284429.57,3284435.48,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"714",42,3,404887.76,404891.39,3284428.62,3284432.5,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"715",42,4,404881.51,404883.49,3284427.24,3284430.53,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"716",42,5,404900,404901,3284424.01,3284427.8,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"717",42,6,404888.05,404892.99,3284423.43,3284427.99,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"718",42,7,404900,404900.94,3284420.48,3284422.91,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"719",42,8,404881.52,404887.18,3284417.5,3284423.41,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"720",42,9,404896.5,404899.77,3284417.5,3284420,404880.5,404901.5,3284416.5,3284436.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"721",43,1,404807.51,404808.12,3284432.37,3284433.43,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"722",43,2,404815.51,404818.97,3284430.55,3284433.49,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"723",43,3,404807.61,404807.69,3284431.26,3284431.34,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"724",43,4,404812.07,404815.88,3284428.54,3284432.76,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"725",43,5,404815.07,404818.92,3284426.17,3284429.26,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"726",43,6,404807.51,404809.23,3284422.03,3284425.5,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"727",43,7,404808.53,404813.38,3284418.01,3284424.4,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"728",43,8,404815.5,404816.96,3284420.55,3284422.31,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"729",43,9,404811.52,404816.85,3284417.1,3284421.42,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"730",43,10,404817.04,404818.67,3284418.25,3284418.39,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"731",43,11,404807.5,404811.96,3284413.69,3284418.23,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"732",43,12,404810.99,404815.17,3284413.5,3284416.79,404806.69,404819.5,3284412.5,3284434.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"733",44,1,404872.05,404882.47,3284426.51,3284432,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"734",44,2,404887.76,404891.39,3284428.62,3284431.9,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"735",44,3,404881.51,404883.99,3284427.28,3284431.93,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"736",44,4,404888.05,404892.99,3284423.43,3284427.99,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"737",44,5,404877.16,404887.18,3284414.56,3284424.48,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"738",44,6,404860.52,404866.04,3284413.01,3284421.98,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"739",44,7,404867.63,404877.4,3284411.25,3284421.48,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"740",44,8,404890.54,404894.95,3284412.03,3284414.75,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"741",44,9,404893.03,404894.96,3284410.02,3284412.85,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"742",44,10,404877.04,404885.49,3284406.52,3284414.46,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"743",44,11,404860.51,404863.47,3284406.72,3284413.47,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"744",44,12,404885.02,404890.34,3284407.23,3284412.89,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"745",44,13,404893.35,404894.98,3284408.09,3284409.96,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"746",44,14,404885.06,404889.94,3284406.58,3284408.32,404859.5,404895.5,3284405.93,3284432.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"747",45,1,404830.23,404834.43,3284427.62,3284430.99,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"748",45,2,404829.52,404832.19,3284425.67,3284430.41,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"749",45,3,404836.27,404840.46,3284424.2,3284430.89,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"750",45,4,404832.03,404838.37,3284424.18,3284428.48,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"751",45,5,404839.34,404844.12,3284422.34,3284430.43,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"752",45,6,404846.51,404848.46,3284422.53,3284425.7,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"753",45,7,404829.51,404832.86,3284422.13,3284425.96,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"754",45,8,404835.81,404841.34,3284418.15,3284423.99,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"755",45,9,404838.26,404842.41,3284417.54,3284422.39,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"756",45,10,404829.53,404829.99,3284417.93,3284419.32,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"757",45,11,404836.15,404838.48,3284414.27,3284417.82,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"758",45,12,404848.16,404848.5,3284413.61,3284414.81,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"759",45,13,404837.7,404842.49,3284411.55,3284415.49,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"760",45,14,404840.53,404844.9,3284410.5,3284415.43,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"761",45,15,404829.58,404831.15,3284410.52,3284411.39,404828.5,404849.5,3284409.5,3284431.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"762",46,1,404813.25,404816.29,3284428.2,3284429,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"763",46,2,404828.06,404830.98,3284425.56,3284428.67,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"764",46,3,404816.51,404818.92,3284426.17,3284428.92,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"765",46,4,404819.04,404822.6,3284425.12,3284427.57,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"766",46,5,404823.17,404828.45,3284421.53,3284427.61,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"767",46,6,404812.5,404813.38,3284420.76,3284424.44,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"768",46,7,404827.1,404830.96,3284421.04,3284425.38,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"769",46,8,404819.59,404823.25,3284417.02,3284421.95,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"770",46,9,404814,404816.85,3284417.1,3284421.42,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"771",46,10,404824.55,404829.92,3284416.12,3284421.49,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"772",46,11,404822.16,404826.49,3284414.83,3284418.48,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"773",46,12,404812.55,404815.47,3284411.16,3284414.72,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"774",46,13,404814.26,404817.42,3284410.5,3284412.28,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"775",46,14,404826.51,404828.14,3284410.53,3284410.82,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"776",46,15,404829.58,404830.98,3284410.52,3284411.39,404811.5,404831.5,3284409.5,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"777",47,1,404873.61,404873.98,3284426.58,3284428.43,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"778",47,2,404847.52,404851.4,3284422.53,3284426.98,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"779",47,3,404861.04,404863.31,3284420.62,3284423,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"780",47,4,404859.02,404866.04,3284413.01,3284421.45,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"781",47,5,404849.72,404852.34,3284415.65,3284417.96,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"782",47,6,404867.63,404874,3284411.25,3284421.48,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"783",47,7,404854.12,404860.92,3284409.01,3284417.86,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"784",47,8,404848.5,404849.91,3284413.55,3284414.88,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"785",47,9,404854.38,404863.47,3284406.72,3284413.43,404846.5,404874.5,3284405.93,3284429.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"786",48,1,404808.53,404812.99,3284418.01,3284422,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"787",48,2,404822.86,404825,3284419.21,3284421.51,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"788",48,3,404819.59,404823.45,3284417.02,3284421.95,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"789",48,4,404811.52,404816.85,3284417.1,3284421.42,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"790",48,5,404822.86,404824.95,3284414.83,3284418.07,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"791",48,6,404807.5,404811.96,3284410.52,3284418.23,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"792",48,7,404811.1,404815.47,3284411.16,3284414.78,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"793",48,8,404814.02,404817.42,3284408.52,3284412.28,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"794",48,9,404807.53,404813.94,3284406.51,3284410.87,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"795",48,10,404817.71,404821.44,3284406.5,3284408.42,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"796",48,11,404821.59,404824.47,3284406.51,3284409.35,404806.69,404825.5,3284405.93,3284422.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"797",49,1,404811.52,404816.7,3284417.1,3284418.48,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"798",49,2,404819.88,404821.99,3284417.02,3284418.44,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"799",49,3,404807.5,404811.96,3284410.52,3284418.34,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"800",49,4,404811.1,404815.47,3284411.16,3284414.78,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"801",49,5,404814.02,404817.42,3284408.52,3284412.28,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"802",49,6,404807.53,404813.94,3284406.51,3284410.87,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"803",49,7,404817.71,404821.94,3284406.5,3284408.43,404806.69,404822.5,3284405.93,3284419.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"804",50,1,404829.69,404829.8,3284417.93,3284418,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"805",50,2,404837.06,404838.68,3284416.19,3284417.82,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"806",50,3,404840.04,404842.82,3284415.1,3284417.6,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"807",50,4,404835.51,404838.27,3284414.26,3284416.64,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"808",50,5,404848.16,404848.5,3284413.61,3284414.81,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"809",50,6,404837.7,404842.49,3284411.55,3284415.49,404828.5,404849.5,3284405.93,3284418.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
