"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"9017bdec-5c1e-4127-bdf3-3c7c1eaec3c1","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4204cASyS9WA=","2017-08-03T19:00Z","2018-03-19",1,0.109,50,0.27,0.29,1.27,0.44,0.13,1797.5,43.4,6.9,6.7,36.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"06943bf4-0d9f-471f-a11b-cf0f2d0d70a7","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn+yxb+iHiNBI0hdIMg/XIVw==","2017-08-03T20:17Z","2018-03-19",1,0.102,50,0.18,1.17,1.21,0.35,0.15,99.8,53.7,5,40.8,22.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"70203e38-240e-4cdf-8c86-aaf392b9e28e","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGvDuiRSekTrM=","2017-08-04T14:50Z","2018-03-19",1,0.104,50,0.12,0.67,1.04,0.18,0.11,1320,50.7,8.7,48,69.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"23dffcfa-d164-41f9-97af-c56a9368bb47","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=","HvxvVDlCk18RCYUymFO3oBl5vr796w3l3K00AYRIBVnLVKgLgPQzmA==","2017-08-04T15:35Z","2018-03-19",1,0.1,50,0.15,0.77,1.15,0.24,0.2,1002.9,61.2,6.2,27.7,29.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"942c9e82-e9ee-419d-8059-637dc25e3e74","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nns75q6Uu5e4p+PwHGAn8T1oQ==","2017-08-04T16:40Z","2018-03-19",1,0.104,50,0.11,1.56,1.1,0.33,0.13,202.7,63,7.8,58.4,23.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"13d2a217-128d-4af1-98a2-ceff6676ffaf","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDCS2yl+5//7g=","2017-08-23T13:15Z","2018-01-19",1,0.106,50,0.345,1.21,0.661,0.232,0.109,523.7,79,6.8,33.9,170,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"d355bc8f-a16f-407c-9172-dd6e293e24cb","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDCS2yl+5//7g=","2017-08-23T13:15Z","2018-01-19",2,0.105,50,0.338,1.224,0.663,0.231,0.106,541.2,66.6,6.7,34.6,166.7,"0","1","Ca SRM not passing. Fe duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"70c9b770-b7aa-463e-a096-d9df296e4ed7","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlH3Rj4eVGgvc=","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlMPLMgUgaJac=","2017-08-23T14:46Z","2018-01-19",1,0.105,50,0.177,0.642,1.522,0.275,0.101,1148,85.3,11.2,35.7,35.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"df516fd2-7ed0-4e54-92b2-8789331cf398","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZeUmxfA7e+TI=","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZdN69QcH3rwE=","2017-08-23T15:20Z","2018-01-19",1,0.106,50,0.316,1.027,1.517,0.432,0.063,215.3,58.6,16.1,59.2,34.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f2b96b0f-c00d-4189-b8b4-a14599f15bd8","STEI_005.basePlot.cfc","D05","STEI","STEI_005","distributed","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4+6lBdLENy0w=","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4NHeww4XTFWU=","2017-08-23T16:13Z","2018-01-19",1,0.104,50,0.158,1.107,0.596,0.153,0.114,782.6,64.7,10.5,45.7,38,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"1a087046-d4af-4f2a-9a84-0b664b28511b","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sTDhQYQBiRn0=","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5s4IGLegJC0D0=","2017-08-23T18:37Z","2018-01-19",1,0.11,50,0.182,0.997,0.529,0.117,0.1,1323.2,65,7.2,46.7,39.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ef8e163d-37d6-4589-bb2b-5953a7c42c57","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PZzIgyJrHYCk=","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PzQS2NJF4LAo=","2017-08-23T19:40Z","2018-01-19",1,0.103,50,0.143,0.66,0.78,0.29,0.119,74.7,1176.8,14.4,33.9,24.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7b5916bb-4195-4144-962f-2492f80459b5","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd+XWsEZeBUeY=","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvdiZdGhC+2/zM4Z4TdNPwq9w==","2017-08-23T21:39Z","2018-01-19",1,0.109,50,0.167,0.659,0.544,0.137,0.126,573.1,52.9,8.3,41.6,31.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"1cbb06dc-ca1c-407f-ba3d-da43d029522d","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAoF32VNTKLpM=","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAAqQOgu5p4hQ=","2017-08-24T14:13Z","2018-01-19",1,0.109,50,0.103,0.596,0.212,0.108,0.093,883.1,56,6.9,17.5,47.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0bb98f39-f6e8-4ac7-a6b2-bf5b569bd7e2","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNhPrQV1lWKNs=","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaN6x4THddT0n0/i4ufbAwkkw==","2017-08-24T14:15Z","2018-01-19",1,0.104,50,0.277,1.22,0.588,0.16,0.07,1055.5,67.4,10.8,13.6,19.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e8dad76e-22ce-4368-8f69-6070cb9d7d11","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8as4BcvO/EM4Rg=","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8asH4TS8f/FXgc=","2017-08-24T14:16Z","2018-01-19",1,0.103,50,0.162,0.58,0.821,0.105,0.083,1880,78.3,8.7,22,93.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"92c4db51-8639-451e-8011-3291340f9c2b","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT5ZHHtcYBKBpQPZsEUIcU4g==","2017-08-28T14:54Z","2018-01-19",1,0.108,50,0.191,0.78,0.837,0.231,0.098,279.2,85.7,8.1,29.8,299.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"48a9e1ab-b7d5-4111-84ba-d2877eb3987d","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT5ZHHtcYBKBpQPZsEUIcU4g==","2017-08-28T14:54Z","2018-01-19",2,0.105,50,0.186,0.792,0.762,0.233,0.1,273.2,80.2,7.9,28.6,289.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"245c2b73-a90b-41c5-9b07-4f49d8f411f5","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=","VIe0/2w3fNebL06shWhPji2SF1yB8s00OadLJpUCesc=","2017-08-28T15:08Z","2018-01-19",1,0.108,50,0.145,0.704,0.463,0.132,0.116,1216,82.5,5.6,46,64.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"630102b3-1c48-4885-aebc-9402d7a82b46","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiauYkqOsksHAE=","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiaVjpxG3Jc53k=","2017-08-28T15:28Z","2018-01-19",1,0.106,50,0.008,0.692,0.411,0.152,0.114,783.9,51.2,4.3,1.9,55.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"6b9cca96-08d4-4f44-95bb-0459104551f9","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNebmhW80rzpS881KI92y62T7Ti7hhlPfBw=","VIe0/2w3fNebmhW80rzpS881KI92y62T3AtKOX7bhnE=","2017-08-28T15:56Z","2018-01-19",1,0.104,50,0.157,0.509,0.475,0.136,0.105,706.7,69.3,2.8,41.6,17.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"d4dba477-1a19-469e-893a-e2b5c4893473","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl921DEd0Au93OEVUvnIlnIqQ==","2017-08-28T16:06Z","2018-01-19",1,0.106,50,0.221,0.932,0.676,0.188,0.079,429.2,449.1,8,31.7,227.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ba631d8a-cdd8-4cbd-bd75-cbc07f314025","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZdJqeDF1MI8M=","2017-08-28T16:32Z","2018-01-19",1,0.105,50,0.272,0.841,0.476,0.21,0.09,1248.7,138,7.8,24.2,34.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f987634c-5ed7-45c3-86ac-43895392ba78","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZfEC47VgkERw=","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZKp0cVsv/f1E=","2017-08-28T16:44Z","2018-01-19",1,0.107,50,0.142,0.414,0.427,0.2,0.076,1070.5,56,3,27.9,18.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"aa54df03-eac8-4577-a2a2-abdc1e2f7061","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGThrYFo6xCvy9MRbnKMqHVw==","2017-08-28T16:51Z","2018-01-19",1,0.103,50,0.182,0.653,0.866,0.259,0.145,270.7,54.4,7.4,21,250.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"402925ad-0350-46cb-a382-332c6e08594b","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwG6g8WryoXKs=","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwToMbP8kCQdc=","2017-08-28T17:02Z","2018-01-19",1,0.102,50,0.132,0.552,0.371,0.132,0.084,540.1,59.2,3,34.5,16.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ffa6b117-2a7e-439d-979e-be2e0b6cae96","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTwDUMRnwlLPc=","2017-08-28T17:28Z","2018-01-19",2,0.108,50,0.121,0.545,0.324,0.104,0.097,650.7,58,3.6,22.8,49.6,"0","1","Ca SRM not passing, P, Mn and Zn duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"af30b186-77e7-4d6c-b8a9-974ca58e1820","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTwDUMRnwlLPc=","2017-08-28T17:28Z","2018-01-19",1,0.108,50,0.137,0.527,0.314,0.103,0.097,756.6,58.6,3.9,23.7,55.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0bef9fea-08ac-4e24-9528-c35a29a63d77","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/kSNgpuv3WXXctm/gHxLnww==","2017-08-28T17:29Z","2018-01-19",1,0.103,50,0.116,0.578,0.483,0.193,0.121,127.9,72.2,6.2,21.5,149.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"328a5247-121f-4dd0-beda-499930a115fe","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUF/GuCyO9MyDZqcC48X8M/UQ==","2017-08-28T17:45Z","2018-01-19",1,0.102,50,0.151,0.753,0.509,0.265,0.172,248.1,79.5,7,19,138.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"4b314a80-626e-48c1-98eb-364233c6c97e","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljLndLNInvfLF51aeNtDX2cw==","2017-08-28T20:06Z","2018-01-19",1,0.106,50,0.164,0.948,0.486,0.276,0.098,302.8,114.2,14.9,22.8,46.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0749ddcb-61b2-4c58-8768-8f282ccaf0d4","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCzbfLL+h5tNSZKCG/PJN0pA==","2017-08-28T20:22Z","2018-01-19",1,0.101,50,0.149,0.54,0.668,0.247,0.142,533,122.4,13.3,26.3,77.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e10d5e82-bd3e-409b-9585-6ff1a0d861ea","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5prshVmkqWTEDdNhyHHYYA==","2017-08-28T20:34Z","2018-01-19",1,0.109,50,0.14,0.579,0.475,0.185,0.116,234.3,66.7,12.9,37.4,47.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"5f82fd85-af1f-4f74-812e-7e94df53b3c0","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo92MAiznMiUB4d3WgbQTIyQ==","2017-08-29T13:46Z","2018-01-19",1,0.107,50,0.196,1.101,0.82,0.224,0.162,212.5,54,15.4,35.6,306.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a969b57e-0e2c-4a4d-b15b-28907e4c9cc5","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpcxcMuwwiLjc=","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpWKMFomRgpUyVL4Gxz2a+DA==","2017-08-29T14:32Z","2018-01-19",1,0.106,50,0.219,0.488,0.877,0.183,0.106,1219.4,56.5,6.3,41.1,34.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"55c1b1f2-bda8-4f4e-a1e2-0cdb09f38e32","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxOZJ/R4N1T8g=","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxLQw5pGCOEzs=","2017-08-29T15:21Z","2018-01-19",1,0.105,50,0.235,0.705,0.605,0.258,0.079,1057,57.7,13.5,33.1,41.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"06d571ab-b365-471a-8497-150d041490d5","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnfg8/d37SLz7Yzp1vatA0+w==","2017-08-29T16:17Z","2018-01-19",1,0.102,50,0.183,0.642,0.862,0.238,0.1,177.9,126.1,9.9,18.6,158.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a652f60e-fddc-411f-a548-8abe3037c57b","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRrTa4JVlbb4I=","2017-08-29T16:50Z","2018-01-19",1,0.108,50,0.172,0.863,0.675,0.283,0.094,875.1,99.2,8.9,37.4,263,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7e63654c-5e6a-4346-9e96-6a80c6b3ff07","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7O0Fiq+AH9PaA=","2017-08-29T17:23Z","2018-01-19",2,0.104,50,0.153,0.824,0.71,0.231,0.107,95.4,99.3,20.3,39.4,21.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e42dffb8-f8f1-47f3-afb0-6765c72b1eac","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7O0Fiq+AH9PaA=","2017-08-29T17:23Z","2018-01-19",1,0.105,50,0.159,0.851,0.75,0.238,0.105,101.1,107.7,20.5,40.3,20.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
