"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","ligninPercent","cellulosePercent","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"b4354b7b-71c7-4409-95d8-952839797ef5","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=","2017-05-15T13:00Z","2017-09-26",1,0.529,22.05,24.65,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"788a7999-8a04-4278-afe9-75206a8a933a","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==","2017-05-15T16:00Z","2017-09-26",1,0.498,30.49,22.79,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"23045604-1441-4c6c-8e71-6bf3db844361","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=","2017-05-15T17:00Z","2017-09-26",1,0.506,15.81,17.47,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"71301cd3-acd5-4789-af0c-61e9a773a105","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEBEW/9aj5o9cbUqrtVK8Blg==","2017-05-15T20:00Z","2017-09-26",1,0.533,21.37,18.7,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"39ab661d-fe33-41cd-b309-ba546e83eb2d","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=","8YsBtW+LzBYUtrl3C55a8MkOztb7It+B7zO8DgjWyOI=","2017-05-16T06:00Z","2017-09-26",1,0.492,18.15,19.05,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4e637860-0ac0-419f-93ab-d9be3a024172","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybkMW6JLVxk+dAjaTj1crzVg==","2017-05-16T07:00Z","2017-09-26",1,0.513,22.52,19.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a8412d5e-ca3d-4b92-9465-7a3dfdcf771a","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jD6NBQXALj3/8FKSd7Yp+LaA==","2017-05-16T08:30Z","2017-09-26",1,0.521,23.34,26.09,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b5653f8e-185e-4682-81cf-b1a880424a6c","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjVRfNzFoe1qY=","2017-05-16T13:30Z","2017-09-26",1,0.509,19.81,21.89,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"6879b08c-5711-4e70-bcf2-e0f21f4ee427","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=","8YsBtW+LzBaumRUTuUa2OOQteI6cAchR25hK0KrfhFI=","2017-05-16T14:30Z","2017-09-26",1,0.541,16.03,20.75,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f7007d7b-678e-43c3-9eb1-d17ef62aead4","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZIcn582PMpH6I41CmT/G3X1nUEq2NGE98=","8YsBtW+LzBZIcn582PMpH6I41CmT/G3Xj/YJGfza90pd1Ls/LelWYg==","2017-05-16T15:30Z","2017-09-26",1,0.538,17.41,27.03,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"cc5794e9-f6ed-4f7c-9405-70f098d0efa1","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQ6jtB3auPH2I=","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQN5kCvlA5EPEn39+SOVBKxA==","2017-05-17T06:00Z","2017-09-26",1,0.529,18.81,25.63,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"1d2a6841-a503-4bc5-9a8b-22694528769a","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtvdruu1PyCRI=","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtLRO4xWNr+v0=","2017-05-17T07:00Z","2017-09-26",1,0.546,18.53,21.18,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a8c2aff6-015d-4e56-aa16-798fe54eb7ca","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtvdruu1PyCRI=","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtLRO4xWNr+v0=","2017-05-17T07:00Z","2017-09-26",2,0.549,15.67,20.12,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"01c49f3b-03e5-4308-ae8e-5c3abd003521","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLQ0QosHXH3RY=","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLIkA5qP7j7+4=","2017-05-17T19:54Z","2017-09-26",1,0.526,9.67,17.44,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9ff3aa8d-3c36-43fd-92e2-d6198117ab12","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBboROEjlsJZMKV8FVNrP+Mrvb+V9wz2Giw=","8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrEMwmO+Yu4eg=","2017-05-17T20:06Z","2017-09-26",1,0.543,16.39,19.43,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b1bb9eb0-a690-4865-9ff2-f843c829ab04","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6JNPqUyDXSd8=","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6/csyI513/sE=","2017-05-17T20:30Z","2017-09-26",1,0.516,7.26,17.24,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"41988151-7f32-4bf5-a876-ba70e8f7fab3","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUusW9rG70uS4g=","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUuZz+Egg5bIQ4=","2017-05-17T20:30Z","2017-09-26",1,0.52,7.83,14.55,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"daa67871-2ee0-4084-a3f8-7317e74b2ff1","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjZLqXLNzw4+I=","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjEpkOS2XkwgA3SCCXKjEBbg==","2017-05-18T13:30Z","2017-09-26",1,0.527,19.66,25.54,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"721c0167-fd17-464a-bc81-024597158419","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adaLgqb5N4p0+g=","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adazoi6lC5k2uXRz/sKuPjHqw==","2017-05-18T15:00Z","2017-09-26",1,0.543,17.85,22.81,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4186033b-7527-4184-9f21-2f3a5402f74c","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYpJP8hwT3vKg=","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYoN9sqNK9YoE=","2017-05-18T16:00Z","2017-09-28",1,0.525,19.94,20.75,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5866ddf5-be49-4f0f-b2a8-b6cba0df6897","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbmss51czB4eI=","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQb5hWyJ+EBU+k=","2017-05-18T17:30Z","2017-09-28",1,0.52,16.4,18.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"dcc2aa04-2a34-4e85-abca-690bb3ed9a21","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhCCdh9h1cPIs=","8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhMwxHhWByRH2CFEP/pG33dw==","2017-05-18T20:30Z","2017-09-28",1,0.543,22.1,16.72,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"41053320-4968-4c0b-9936-d13707a109ea","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/BKLVWWk/5zU=","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/smTsZ513IfKot4tBusYkmg==","2017-05-18T20:30Z","2017-09-28",1,0.527,25.45,20.51,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"402713de-0fde-439f-b6d4-0886c01c39dc","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRiqSW3MNAjA=","8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRNcXtLHZNKze1YPdCKcqGA==","2017-05-22T13:30Z","2017-09-28",1,0.521,24.86,21.31,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4c5b4d5f-0cb0-4411-ac6d-f7a8e777ecdf","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBarmyPXj2p36TEqS4grP2lMzdHKTfltXWk=","8YsBtW+LzBarmyPXj2p36TEqS4grP2lM1balEWS9/r2gXn2Lamv2vg==","2017-05-22T14:30Z","2017-09-28",1,0.532,24.93,22.06,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"1da5444e-2564-496e-a47d-999cea8a8517","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzNQ4wHLLe5r0=","8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzwy8AX+vht+8=","2017-05-22T15:00Z","2017-09-28",1,0.528,20.41,22.21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"90fcca00-0630-4fee-a27c-88ec7ff570ec","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+UgWJGejY4Mg=","8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+RE2OPWohPrU=","2017-05-22T16:00Z","2017-09-28",1,0.533,19.86,25.85,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a13c44ce-fb6b-4ec7-8f34-ff55062333a5","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOOjaKJ7s6H9Xk=","8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOO1DTrBCU/OK8=","2017-05-22T16:30Z","2017-09-28",1,0.502,19.03,23.41,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"2bfe8488-3e2e-42ba-a9d4-7ee7d0b68c79","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15XvFAgaStn5s=","8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15d5cjLKsTSvYb6augdV+xBQ==","2017-05-22T17:00Z","2017-09-28",1,0.533,23.35,25.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"30776450-7134-483d-8a28-d50dc395605d","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLQG32p6Si7UY=","8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLTk+1WOs5zRM=","2017-05-22T20:35Z","2017-09-28",1,0.517,6.17,12.99,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d41c3796-30c8-43ad-8c68-2fcd77751437","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4A5u8acDQo66kkWaACgcRlQ==","2017-05-22T20:39Z","2017-09-28",2,0.535,19.27,26.95,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"84dd2da5-3924-486d-ad46-1455719ad6f5","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=","8YsBtW+LzBaere+XsE42kwpqDVIKcVh4A5u8acDQo66kkWaACgcRlQ==","2017-05-22T20:39Z","2017-09-28",1,0.534,20.06,27.25,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"ca3063a7-94a5-46ff-9432-fc5713d38211","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYkjVQYk7bJ4g=","8YsBtW+LzBaere+XsE42kxN8xKzPF2IYAKajSluhRwp1xEJrKP3Kvw==","2017-05-22T20:40Z","2017-09-28",1,0.536,20.43,24.31,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"58a0db16-906b-426b-b9cc-51554267f514","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhJh3D1UnpD8c=","8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhNWIs0XS1QHA=","2017-05-23T06:30Z","2017-09-28",1,0.532,18.08,20.93,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"313e1098-6efc-465f-b5c9-07c36423e9aa","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINt934npZ4d3I=","8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINWvhHPRoo6/RO4EmK1QiorA==","2017-05-23T07:30Z","2017-11-07",1,0.514,18.69,24.71,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"2cfe224d-d3d2-4351-8ea1-cda46f0e0d3f","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlzZ/HsE7sSEc=","8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlon8kGvfM3S7uA6xyCu8z1A==","2017-05-23T08:00Z","2017-11-07",1,0.505,20.73,27.05,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d438b54e-c3e5-485a-aaf3-b38deffa398b","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCsIQM8EXIKK8=","8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCezmiOYtt3/k=","2017-05-23T13:30Z","2017-09-28",1,0.528,28.21,22.73,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5d265afa-414f-470a-95ac-b0a2ed7206c1","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZYBE2yxTwgA8=","8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZmKz2DFcH5TTFCNzbeINx5A==","2017-05-23T14:00Z","2017-09-28",1,0.528,24.09,21.42,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a43ce044-2bfc-4f96-90e9-046b7bf9751f","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lo7SewIarDBU=","8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lqNYD6RJHnZGsp8TJ78RZTA==","2017-05-23T14:30Z","2017-09-28",1,0.508,26.21,31.42,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"dde11c4f-85fb-4e92-8b82-9d260150c097","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBZgU626mfJPgQx4+Z746t5oiig8MAL1n8Y=","8YsBtW+LzBZgU626mfJPgQx4+Z746t5o8RqqHr09r2c=","2017-05-23T15:30Z","2017-09-28",1,0.539,19.58,21.47,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a3196689-2628-40cb-96be-abe07b39ec99","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVGZJzeQ656xc=","8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVya4Uk/t4BbQwIa5Jfw7HPw==","2017-05-23T16:00Z","2017-09-28",1,0.519,29.29,22.25,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c5496ea5-a04d-4db5-9108-df6d67aa34d3","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","8YsBtW+LzBZgU626mfJPgWec1/7WFC24EA+8PEUBrrg=","8YsBtW+LzBZgU626mfJPgWec1/7WFC24NYuUtPb9+ig=","2017-05-23T17:30Z","2017-09-28",1,0.533,17.26,18.82,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"7b122f32-d964-420a-807a-dc52835e2e42","WOOD_043.basePlot.cfc","D09","WOOD","WOOD_043","tower","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2V5OYKgGohSc=","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2o+M9ouKyU0w=","2016-06-27T16:42Z","2016-08-26",1,0.484,3.72,33.46,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"d2a2a66e-3408-4be1-8e1d-802cfa90f54e","WOOD_044.basePlot.cfc","D09","WOOD","WOOD_044","tower","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt82PnLRxK9Pg=","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt8dtApLyLaoU=","2016-06-27T17:10Z","2016-08-26",1,0.491,3.46,32.19,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"d7abde4a-e3d5-4bc1-a33c-dbac558230fc","WOOD_045.basePlot.cfc","D09","WOOD","WOOD_045","tower","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepkwWPNpIfYFs=","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepNKtpFsWdtUo=","2016-06-27T17:30Z","2016-08-26",1,0.503,3.58,34.8,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"d5c55638-245f-446d-ae43-5ee577d74c3c","WOOD_042.basePlot.cfc","D09","WOOD","WOOD_042","tower","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxTX6YMO8XwPw=","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxQ+I73WbcFfE=","2016-06-27T17:44Z","2016-08-26",1,0.482,3.95,31.56,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"1c0cec76-98cb-4e0e-b06b-6cce481a7791","WOOD_001.basePlot.cfc","D09","WOOD","WOOD_001","distributed","xZ/4LGAq2g67m1KX+4fS/U/0naalVs0/l+KfaPe5Wjo=","xZ/4LGAq2g67m1KX+4fS/U/0naalVs0/bivs24NJia4=","2016-06-27T19:12Z","2016-08-26",1,0.479,4.17,34.01,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"d0ea4daf-bb46-4ecd-929b-24eb362d0da6","WOOD_003.basePlot.cfc","D09","WOOD","WOOD_003","distributed","xZ/4LGAq2g4AJlIzew7Wf/XwxWTru/tQ6ZjM6mutTUM=","xZ/4LGAq2g4AJlIzew7Wf/XwxWTru/tQKLyztdBUCEc=","2016-06-27T19:27Z","2016-08-26",1,0.496,3.23,32.47,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"fa11ba20-88f0-4539-9404-389e7dba0e91","WOOD_004.basePlot.cfc","D09","WOOD","WOOD_004","distributed","xZ/4LGAq2g5Rur2MuF0BDdvtUvI2rTmpGu++T/p6/ws=","xZ/4LGAq2g5Rur2MuF0BDdvtUvI2rTmpX6r5tKriess=","2016-06-27T20:29Z","2016-08-26",1,0.502,3.98,32.05,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"8e291421-c448-49a9-96b5-87a122df60bf","WOOD_023.basePlot.cfc","D09","WOOD","WOOD_023","distributed","xZ/4LGAq2g6CJ8QaAy8llpSgItxwBWxDm1rOJ4cSVMo=","xZ/4LGAq2g6CJ8QaAy8llpSgItxwBWxDB255uB+fgng=","2016-06-27T20:30Z","2016-08-26",1,0.497,5.23,31.61,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
